trip_id,timestamp,distance,duration,geometry
43,1752660780,1595,432,"LINESTRING (106.64329 10.77372, 106.64335 10.77378, 106.64356 10.774, 106.64361 10.77408, 106.64376 10.77441, 106.64384 10.77463, 106.64378 10.77465, 106.64333 10.77503, 106.64307 10.77521, 106.64272 10.77542, 106.64216 10.77573, 106.64209 10.77578, 106.64204 10.77584, 106.642 10.77592, 106.64167 10.77602, 106.64149 10.77607, 106.64142 10.77608, 106.64136 10.77608, 106.64128 10.77605, 106.64126 10.77602, 106.64121 10.7759, 106.64118 10.77587, 106.64114 10.77587, 106.64108 10.77588, 106.64097 10.77591, 106.64062 10.77605, 106.64045 10.77612, 106.64037 10.77614, 106.64032 10.77614, 106.64027 10.7761, 106.6402 10.776, 106.63985 10.77531, 106.63982 10.77529, 106.63978 10.77529, 106.63963 10.77536, 106.63935 10.77554, 106.63912 10.77566, 106.63875 10.7759, 106.63852 10.77603, 106.63861 10.77621, 106.63886 10.77662, 106.63901 10.77687, 106.63916 10.77714, 106.63936 10.77744, 106.63947 10.77763, 106.63987 10.77832, 106.63993 10.77843, 106.64006 10.77862, 106.64018 10.77882, 106.64024 10.7789, 106.64046 10.77924, 106.64063 10.7795, 106.64071 10.77961, 106.64097 10.77998, 106.64126 10.78047, 106.64127 10.78054, 106.64139 10.78072, 106.64163 10.78095, 106.64149 10.78111, 106.64139 10.78122, 106.64115 10.78147, 106.64129 10.78155, 106.64137 10.78159)"
44,1752660780,1742,451,"LINESTRING (106.64329 10.77372, 106.64335 10.77378, 106.64356 10.774, 106.64361 10.77408, 106.64376 10.77441, 106.64384 10.77463, 106.64387 10.77464, 106.64393 10.77468, 106.64413 10.77487, 106.6443 10.775, 106.64442 10.77507, 106.64451 10.77511, 106.64488 10.77518, 106.64497 10.77519, 106.64536 10.77522, 106.64589 10.77525, 106.64626 10.77523, 106.64633 10.77521, 106.64642 10.7752, 106.64648 10.77519, 106.64657 10.77518, 106.64699 10.77524, 106.64716 10.77524, 106.64726 10.77523, 106.64756 10.77523, 106.64768 10.77525, 106.64753 10.77544, 106.64744 10.77555, 106.64703 10.77609, 106.64691 10.77627, 106.64685 10.77634, 106.64682 10.77638, 106.64664 10.77664, 106.6466 10.77668, 106.64638 10.777, 106.64633 10.77706, 106.64615 10.77733, 106.64605 10.77746, 106.64594 10.77762, 106.64574 10.77791, 106.64569 10.77797, 106.64546 10.7783, 106.64524 10.7786, 106.64508 10.77885, 106.64487 10.77915, 106.64463 10.77949, 106.64453 10.77965, 106.64434 10.77993, 106.64419 10.78014, 106.64401 10.7804, 106.6438 10.78071, 106.64368 10.78088, 106.64334 10.78139, 106.64278 10.78109, 106.6427 10.78103, 106.64261 10.78091, 106.64237 10.78052, 106.64207 10.7805, 106.64172 10.78088, 106.64163 10.78095, 106.64149 10.78111, 106.64139 10.78122, 106.64115 10.78147, 106.64129 10.78155, 106.64137 10.78159)"
45,1752660780,1697,486,"LINESTRING (106.64329 10.77372, 106.64335 10.77378, 106.64356 10.774, 106.64361 10.77408, 106.64376 10.77441, 106.64384 10.77463, 106.64378 10.77465, 106.64333 10.77503, 106.64307 10.77521, 106.64272 10.77542, 106.64216 10.77573, 106.64209 10.77578, 106.64204 10.77584, 106.642 10.77592, 106.64167 10.77602, 106.64149 10.77607, 106.64142 10.77608, 106.64136 10.77608, 106.64128 10.77605, 106.64126 10.77602, 106.64121 10.7759, 106.64118 10.77587, 106.64114 10.77587, 106.64108 10.77588, 106.64097 10.77591, 106.64062 10.77605, 106.64045 10.77612, 106.64037 10.77614, 106.64032 10.77614, 106.64027 10.7761, 106.6402 10.776, 106.63985 10.77531, 106.63982 10.77529, 106.63978 10.77529, 106.63963 10.77536, 106.63935 10.77554, 106.63912 10.77566, 106.6399 10.77711, 106.63997 10.77716, 106.64002 10.77718, 106.64007 10.77719, 106.64011 10.77719, 106.64014 10.77718, 106.64032 10.77711, 106.64084 10.7769, 106.64105 10.77682, 106.64151 10.77799, 106.64169 10.77844, 106.64211 10.77958, 106.64217 10.77988, 106.64223 10.78016, 106.64225 10.78031, 106.64207 10.7805, 106.64172 10.78088, 106.64163 10.78095, 106.64149 10.78111, 106.64139 10.78122, 106.64115 10.78147, 106.64129 10.78155, 106.64137 10.78159)"
46,1752660790,11962,2154,"LINESTRING (106.63086 10.76107, 106.63096 10.76105, 106.63136 10.76096, 106.63194 10.76081, 106.63262 10.76066, 106.63265 10.76039, 106.63269 10.76015, 106.63274 10.76005, 106.63282 10.75994, 106.63293 10.75987, 106.6333 10.75969, 106.63343 10.75963, 106.63362 10.75952, 106.63369 10.75947, 106.63386 10.75929, 106.63408 10.75905, 106.63412 10.759, 106.63416 10.75897, 106.6342 10.75892, 106.63429 10.75882, 106.63477 10.75833, 106.6349 10.75819, 106.63535 10.75771, 106.63575 10.75716, 106.63581 10.75708, 106.63592 10.75692, 106.63598 10.75685, 106.63606 10.75676, 106.63617 10.75663, 106.63625 10.75656, 106.63635 10.75646, 106.63649 10.75632, 106.63665 10.75615, 106.63672 10.75608, 106.63693 10.75586, 106.63703 10.75576, 106.63714 10.75565, 106.63724 10.75555, 106.63741 10.75535, 106.6374 10.75526, 106.63743 10.75511, 106.63745 10.75496, 106.63744 10.7549, 106.6374 10.75486, 106.63733 10.75485, 106.63706 10.75487, 106.63701 10.75486, 106.63706 10.75475, 106.63712 10.75464, 106.63717 10.75453, 106.63718 10.75444, 106.63755 10.75452, 106.63772 10.75457, 106.63777 10.75462, 106.6379 10.75464, 106.63828 10.75461, 106.6386 10.75459, 106.63885 10.75457, 106.63907 10.75455, 106.63918 10.75454, 106.63947 10.75451, 106.63971 10.75449, 106.63994 10.75447, 106.64005 10.75446, 106.64011 10.75445, 106.64018 10.75444, 106.64022 10.75446, 106.64025 10.75448, 106.64108 10.75439, 106.64187 10.7543, 106.64241 10.75426, 106.64259 10.75424, 106.64277 10.75423, 106.64305 10.7542, 106.64313 10.75419, 106.64316 10.75418, 106.6432 10.75418, 106.64323 10.75417, 106.64402 10.7541, 106.64554 10.75392, 106.64559 10.7539, 106.64563 10.75387, 106.64583 10.75385, 106.64592 10.75384, 106.64658 10.75377, 106.64709 10.75372, 106.64733 10.75369, 106.6475 10.75367, 106.6479 10.75363, 106.64801 10.75362, 106.64872 10.75354, 106.64928 10.75348, 106.64979 10.75343, 106.6505 10.75335, 106.65069 10.75332, 106.65106 10.7532, 106.65118 10.75316, 106.65171 10.75303, 106.65183 10.753, 106.65287 10.75276, 106.65354 10.75277, 106.65444 10.7528, 106.65443 10.75197, 106.65443 10.7517, 106.65443 10.75164, 106.65444 10.75132, 106.65445 10.75108, 106.65449 10.75089, 106.65455 10.7507, 106.65465 10.75073, 106.65472 10.75076, 106.65476 10.75077, 106.65477 10.75077, 106.65502 10.75076, 106.65512 10.75075, 106.65527 10.75074, 106.65564 10.75073, 106.65571 10.75072, 106.65597 10.75075, 106.65608 10.75078, 106.6565 10.75079, 106.65674 10.75077, 106.65742 10.7507, 106.65798 10.75069, 106.65825 10.75067, 106.65843 10.75067, 106.65907 10.75066, 106.65908 10.75064, 106.65911 10.75062, 106.65913 10.75061, 106.65914 10.75061, 106.65917 10.75061, 106.6592 10.75061, 106.65921 10.75061, 106.65922 10.75062, 106.65925 10.75063, 106.65926 10.75064, 106.65941 10.75056, 106.65952 10.75051, 106.65964 10.75046, 106.65988 10.75038, 106.65993 10.75038, 106.66012 10.75038, 106.66027 10.75043, 106.66054 10.75059, 106.66098 10.75085, 106.66115 10.75093, 106.66125 10.75094, 106.66153 10.75101, 106.66177 10.75103, 106.662 10.75101, 106.66206 10.75099, 106.66233 10.7509, 106.66267 10.75074, 106.66269 10.75073, 106.66287 10.7506, 106.66304 10.75048, 106.66311 10.75042, 106.66321 10.75032, 106.66328 10.75024, 106.66334 10.75017, 106.6634 10.75011, 106.66347 10.74999, 106.66375 10.75009, 106.66414 10.75023, 106.66441 10.75032, 106.66476 10.75043, 106.66538 10.75055, 106.66576 10.75059, 106.66615 10.75058, 106.66707 10.75046, 106.66716 10.75045, 106.66728 10.75034, 106.66736 10.75031, 106.66758 10.75026, 106.66844 10.75012, 106.66923 10.74996, 106.66932 10.74995, 106.66982 10.74985, 106.67101 10.74971, 106.67137 10.74969, 106.67156 10.74973, 106.67166 10.74968, 106.67268 10.7493, 106.6731 10.74917, 106.6735 10.74909, 106.67396 10.74903, 106.67437 10.74904, 106.67467 10.74906, 106.67504 10.74916, 106.67536 10.74931, 106.67556 10.74946, 106.67579 10.74965, 106.67594 10.74985, 106.67606 10.75004, 106.67615 10.75024, 106.67633 10.75086, 106.67643 10.75109, 106.67649 10.75121, 106.67663 10.7514, 106.67675 10.75154, 106.67689 10.75167, 106.67706 10.75179, 106.67725 10.75189, 106.67728 10.75191, 106.67748 10.75197, 106.67781 10.75204, 106.67814 10.75206, 106.67854 10.75205, 106.67916 10.75209, 106.68027 10.75227, 106.6808 10.75234, 106.68118 10.75233, 106.68137 10.75231, 106.68162 10.75225, 106.68374 10.75164, 106.68383 10.75162, 106.68394 10.7516, 106.6843 10.75153, 106.68455 10.75154, 106.68476 10.75157, 106.685 10.75165, 106.68521 10.75169, 106.6854 10.75177, 106.6857 10.75192, 106.68583 10.75201, 106.68592 10.7521, 106.68601 10.75222, 106.68608 10.75233, 106.68615 10.75244, 106.68643 10.75298, 106.68653 10.75313, 106.68659 10.75318, 106.68667 10.75321, 106.68676 10.75322, 106.68687 10.75318, 106.68695 10.75314, 106.68704 10.75311, 106.68706 10.75302, 106.6871 10.75292, 106.68713 10.75281, 106.68717 10.75268, 106.68727 10.75235, 106.68735 10.75212, 106.68736 10.75208, 106.68741 10.75192, 106.68745 10.75177, 106.68757 10.75141, 106.6876 10.75132, 106.68777 10.7508, 106.68777 10.75075, 106.68786 10.75036, 106.68826 10.74913, 106.68831 10.74896, 106.68833 10.74889, 106.68839 10.74871, 106.68846 10.7485, 106.68853 10.74821, 106.68861 10.74803, 106.68865 10.74794, 106.68883 10.74722, 106.68891 10.74703, 106.68902 10.74706, 106.68906 10.74707, 106.68897 10.74735, 106.68877 10.74798, 106.68874 10.74807, 106.68868 10.74825, 106.68863 10.7484, 106.68862 10.74847, 106.68859 10.74858, 106.68851 10.74879, 106.68846 10.74893, 106.6884 10.74912, 106.6884 10.74921, 106.68836 10.74936, 106.68801 10.75043, 106.68806 10.75047, 106.68832 10.75059, 106.68834 10.75059, 106.68844 10.7506, 106.68854 10.75061, 106.68872 10.75065, 106.68986 10.75086, 106.69027 10.75093, 106.69078 10.75103, 106.69166 10.75119, 106.69194 10.75125, 106.69217 10.75129, 106.69241 10.75133, 106.69304 10.75144, 106.69349 10.75152, 106.69377 10.75157, 106.69403 10.75161, 106.6943 10.75166, 106.69445 10.75168, 106.69466 10.75169, 106.69499 10.7517, 106.69545 10.7517, 106.69557 10.75171, 106.69607 10.75172, 106.69681 10.75172, 106.69864 10.75174, 106.69872 10.75174, 106.69922 10.75175, 106.7003 10.75176, 106.70177 10.75178, 106.70218 10.75178, 106.70224 10.75178, 106.70231 10.75178, 106.70239 10.75178, 106.70285 10.75177, 106.70353 10.75178, 106.70375 10.75178, 106.70399 10.75178, 106.70468 10.75178, 106.70503 10.75177, 106.70672 10.75179, 106.70759 10.7518, 106.70887 10.7518, 106.7096 10.75181, 106.71048 10.75181, 106.71125 10.75181, 106.71182 10.75183, 106.71228 10.75184, 106.7125 10.75184, 106.71341 10.75185, 106.71369 10.75185, 106.71398 10.75185, 106.71498 10.75186, 106.71518 10.75186, 106.71584 10.75187, 106.71585 10.75103, 106.71586 10.75043, 106.71586 10.74934, 106.71586 10.74871, 106.71586 10.74818, 106.71587 10.74784, 106.71587 10.74753, 106.71552 10.74753, 106.71524 10.74752, 106.71501 10.74752)"
47,1752660790,11613,2381,"LINESTRING (106.63086 10.76107, 106.63096 10.76105, 106.63136 10.76096, 106.63194 10.76081, 106.63262 10.76066, 106.63265 10.76039, 106.63269 10.76015, 106.63274 10.76005, 106.63282 10.75994, 106.63293 10.75987, 106.6333 10.75969, 106.63343 10.75963, 106.63362 10.75952, 106.63369 10.75947, 106.63386 10.75929, 106.63408 10.75905, 106.63412 10.759, 106.63416 10.75897, 106.6342 10.75892, 106.63429 10.75882, 106.63477 10.75833, 106.6349 10.75819, 106.63535 10.75771, 106.63575 10.75716, 106.63581 10.75708, 106.63592 10.75692, 106.63598 10.75685, 106.63606 10.75676, 106.63617 10.75663, 106.63625 10.75656, 106.63635 10.75646, 106.63649 10.75632, 106.63665 10.75615, 106.63672 10.75608, 106.63693 10.75586, 106.63703 10.75576, 106.63714 10.75565, 106.63724 10.75555, 106.63741 10.75535, 106.6374 10.75526, 106.63743 10.75511, 106.63745 10.75496, 106.63744 10.7549, 106.6374 10.75486, 106.63733 10.75485, 106.63706 10.75487, 106.63701 10.75486, 106.63706 10.75475, 106.63712 10.75464, 106.63717 10.75453, 106.63718 10.75444, 106.63755 10.75452, 106.63772 10.75457, 106.63777 10.75462, 106.6379 10.75464, 106.63828 10.75461, 106.6386 10.75459, 106.63885 10.75457, 106.63907 10.75455, 106.63918 10.75454, 106.63947 10.75451, 106.63971 10.75449, 106.63994 10.75447, 106.64005 10.75446, 106.64011 10.75445, 106.64018 10.75444, 106.64022 10.75446, 106.64025 10.75448, 106.64108 10.75439, 106.64187 10.7543, 106.64241 10.75426, 106.64259 10.75424, 106.64277 10.75423, 106.64305 10.7542, 106.64313 10.75419, 106.64316 10.75418, 106.6432 10.75418, 106.64323 10.75417, 106.64402 10.7541, 106.64554 10.75392, 106.64559 10.7539, 106.64563 10.75387, 106.64583 10.75385, 106.64592 10.75384, 106.64658 10.75377, 106.64709 10.75372, 106.64733 10.75369, 106.6475 10.75367, 106.6479 10.75363, 106.64801 10.75362, 106.64872 10.75354, 106.64928 10.75348, 106.64979 10.75343, 106.6505 10.75335, 106.65069 10.75332, 106.65172 10.75334, 106.65183 10.75334, 106.65248 10.75341, 106.65303 10.75347, 106.65377 10.7536, 106.65426 10.75369, 106.65445 10.75373, 106.6551 10.75384, 106.65527 10.75388, 106.65544 10.75391, 106.65612 10.75403, 106.65732 10.75425, 106.65829 10.75443, 106.6583 10.75427, 106.65832 10.75419, 106.65841 10.75407, 106.65852 10.75374, 106.65878 10.75299, 106.65891 10.75299, 106.66 10.75303, 106.66056 10.75303, 106.66072 10.75303, 106.6609 10.75303, 106.66143 10.75304, 106.66169 10.75306, 106.66202 10.75312, 106.6622 10.75316, 106.66243 10.7532, 106.66272 10.75325, 106.66286 10.75328, 106.66416 10.75353, 106.66557 10.75382, 106.66656 10.754, 106.66694 10.75408, 106.66718 10.75412, 106.66759 10.75421, 106.66763 10.75402, 106.66765 10.75388, 106.66771 10.7536, 106.66776 10.75333, 106.66787 10.75297, 106.66795 10.75284, 106.66806 10.75271, 106.66785 10.75257, 106.66802 10.75258, 106.66819 10.7526, 106.66844 10.75262, 106.66946 10.75271, 106.66961 10.75272, 106.6697 10.75269, 106.66988 10.75269, 106.67015 10.75271, 106.67058 10.75275, 106.67111 10.75279, 106.67211 10.75288, 106.67237 10.7529, 106.67247 10.75293, 106.67346 10.7532, 106.67403 10.75335, 106.67418 10.75339, 106.67432 10.75342, 106.67477 10.75354, 106.67529 10.75367, 106.67553 10.75373, 106.67564 10.75376, 106.67611 10.75388, 106.67636 10.75394, 106.67691 10.75409, 106.67725 10.75419, 106.67748 10.75425, 106.67776 10.75433, 106.67835 10.7545, 106.67898 10.75468, 106.67932 10.75476, 106.67972 10.75487, 106.67981 10.75489, 106.68041 10.75504, 106.68044 10.75505, 106.68059 10.7551, 106.68092 10.75519, 106.68142 10.75533, 106.68202 10.7555, 106.68247 10.75563, 106.68272 10.7557, 106.68319 10.75584, 106.68368 10.75598, 106.68395 10.75523, 106.68415 10.75468, 106.68417 10.75463, 106.68419 10.75455, 106.68425 10.75436, 106.68428 10.75418, 106.68429 10.754, 106.68428 10.75375, 106.68427 10.7537, 106.68388 10.75183, 106.68386 10.75175, 106.68383 10.75162, 106.6838 10.75147, 106.68375 10.75124, 106.68372 10.75106, 106.68369 10.75093, 106.68374 10.75082, 106.68389 10.75053, 106.68405 10.75022, 106.68413 10.75007, 106.68419 10.74996, 106.68423 10.74988, 106.68427 10.74982, 106.68436 10.74964, 106.68441 10.74955, 106.68465 10.74909, 106.68479 10.74884, 106.68489 10.74868, 106.68511 10.7488, 106.68524 10.74887, 106.68539 10.74894, 106.68553 10.74902, 106.6857 10.74915, 106.68575 10.7492, 106.68578 10.74926, 106.68578 10.74934, 106.68576 10.74953, 106.6857 10.7497, 106.68568 10.74975, 106.68558 10.74998, 106.6855 10.75016, 106.68638 10.75047, 106.68711 10.75069, 106.68736 10.75077, 106.68748 10.7508, 106.68757 10.75082, 106.68767 10.75083, 106.68774 10.75081, 106.68777 10.7508, 106.68786 10.75078, 106.68791 10.75075, 106.68832 10.75059, 106.68834 10.75059, 106.68844 10.7506, 106.68854 10.75061, 106.68872 10.75065, 106.68986 10.75086, 106.69027 10.75093, 106.69078 10.75103, 106.69166 10.75119, 106.69194 10.75125, 106.69217 10.75129, 106.69241 10.75133, 106.69304 10.75144, 106.69349 10.75152, 106.69377 10.75157, 106.69403 10.75161, 106.6943 10.75166, 106.69445 10.75168, 106.69466 10.75169, 106.69499 10.7517, 106.69545 10.7517, 106.69557 10.75171, 106.69607 10.75172, 106.69681 10.75172, 106.69864 10.75174, 106.69872 10.75174, 106.69922 10.75175, 106.7003 10.75176, 106.70177 10.75178, 106.70218 10.75178, 106.70224 10.75178, 106.70231 10.75178, 106.70239 10.75178, 106.70285 10.75177, 106.70353 10.75178, 106.70375 10.75178, 106.70399 10.75178, 106.70468 10.75178, 106.70503 10.75177, 106.70672 10.75179, 106.70759 10.7518, 106.70887 10.7518, 106.7096 10.75181, 106.71048 10.75181, 106.71125 10.75181, 106.71182 10.75183, 106.71228 10.75184, 106.7125 10.75184, 106.71341 10.75185, 106.71369 10.75185, 106.71398 10.75185, 106.71498 10.75186, 106.71518 10.75186, 106.71584 10.75187, 106.71585 10.75103, 106.71586 10.75043, 106.71586 10.74934, 106.71586 10.74871, 106.71586 10.74818, 106.71587 10.74784, 106.71587 10.74753, 106.71552 10.74753, 106.71524 10.74752, 106.71501 10.74752)"
